ExternalRiskEstimate<=67.5,ExternalRiskEstimate<=70.5,ExternalRiskEstimate<=73.5,ExternalRiskEstimate<=74.5,ExternalRiskEstimate<=75.5,ExternalRiskEstimate<=76.5,ExternalRiskEstimate<=78.5,ExternalRiskEstimate<=80.5,ExternalRiskEstimate<=81.5,AverageMInFile<=59.5,AverageMInFile<=64.5,AverageMInFile<=75.5,MSinceMostRecentInqexcl7days<=-7.5,MSinceMostRecentInqexcl7days<=0.5,MSinceMostRecentInqexcl7days<=1.5,NetFractionRevolvingBurden<=37.5,NetFractionRevolvingBurden<=47.5,NetFractionRevolvingBurden<=59.5,PercentTradesWBalance<=73.5,y
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1
0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1
0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1
0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1
0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1
0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0
0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1
0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1
